Price,Address,City,Zipcode,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,MLS ID,Listing Agent,Status,Listing URL
"$627,255","7601 Maple Dr, Fresno, FL 10177",Fresno,10177,FL,5 bds,2 ba,3902 sqft,7085 sqft,1972,59,Condo,Z268196,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/98246315_zpid/
"$988,161","7099 Oak Ave, Fresno, NY 97897",Fresno,97897,NY,6 bds,4 ba,1066 sqft,5289 sqft,2005,105,Condo,Z580598,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/96279236_zpid/
"$103,832","3460 Main St, San Francisco, TX 20397",San Francisco,20397,TX,2 bds,2 ba,1977 sqft,7338 sqft,1959,52,Townhouse,Z514955,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/91634237_zpid/
"$768,400","3918 Oak Ave, Los Angeles, NY 13028",Los Angeles,13028,NY,4 bds,3 ba,2583 sqft,7414 sqft,1988,105,Single Family,Z921325,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/42828667_zpid/
"$1,365,874","6096 Main St, San Francisco, TX 24068",San Francisco,24068,TX,5 bds,3 ba,1476 sqft,4790 sqft,2011,45,Multi-Family,Z759945,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/90496685_zpid/
"$530,558","209 Pine Rd, San Francisco, IL 88717",San Francisco,88717,IL,2 bds,4 ba,1097 sqft,1263 sqft,1964,82,Multi-Family,Z383043,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/50063766_zpid/
"$1,344,907","4467 Oak Ave, Fresno, IL 71256",Fresno,71256,IL,3 bds,4 ba,3473 sqft,6168 sqft,2014,65,Single Family,Z482460,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/38959187_zpid/
"$721,359","4201 Pine Rd, Fresno, FL 31513",Fresno,31513,FL,1 bds,2 ba,985 sqft,8716 sqft,2019,11,Single Family,Z661076,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/58932190_zpid/
"$444,483","6398 Pine Rd, Fresno, IL 17027",Fresno,17027,IL,2 bds,2 ba,1337 sqft,8033 sqft,1953,64,Condo,Z274693,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/22908134_zpid/
"$1,178,273","6636 Maple Dr, Los Angeles, CA 40641",Los Angeles,40641,CA,2 bds,1 ba,2769 sqft,1747 sqft,1967,55,Condo,Z126119,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/25660283_zpid/
"$703,641","6813 Pine Rd, Sacramento, FL 28063",Sacramento,28063,FL,6 bds,2 ba,2835 sqft,1428 sqft,1956,92,Apartment,Z266476,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/91512124_zpid/
"$645,850","8674 Elm St, San Francisco, CA 50263",San Francisco,50263,CA,4 bds,2 ba,1016 sqft,7438 sqft,1981,72,Apartment,Z158188,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/49311157_zpid/
"$101,833","4704 Oak Ave, Fresno, NY 12937",Fresno,12937,NY,3 bds,2 ba,2943 sqft,5547 sqft,2017,55,Single Family,Z877137,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/63199243_zpid/
"$492,299","2267 Main St, San Diego, TX 80716",San Diego,80716,TX,5 bds,2 ba,3933 sqft,7939 sqft,1975,39,Townhouse,Z672942,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/39112208_zpid/
"$791,989","517 Maple Dr, San Diego, IL 48152",San Diego,48152,IL,3 bds,2 ba,1121 sqft,4308 sqft,2023,59,Multi-Family,Z988317,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/56894971_zpid/
"$450,700","5225 Pine Rd, Los Angeles, FL 72880",Los Angeles,72880,FL,2 bds,2 ba,1119 sqft,7345 sqft,2013,76,Townhouse,Z369970,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/93125978_zpid/
"$1,467,813","9720 Elm St, Los Angeles, CA 56372",Los Angeles,56372,CA,4 bds,4 ba,1188 sqft,6887 sqft,1993,66,Condo,Z393489,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/11609743_zpid/
"$854,844","7791 Main St, Los Angeles, CA 54472",Los Angeles,54472,CA,5 bds,1 ba,2346 sqft,4873 sqft,2012,112,Multi-Family,Z487223,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/89301999_zpid/
"$214,822","2960 Oak Ave, San Diego, TX 35221",San Diego,35221,TX,2 bds,2 ba,3039 sqft,2982 sqft,1976,33,Apartment,Z106353,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/87593112_zpid/
"$1,177,942","2896 Elm St, Fresno, CA 71836",Fresno,71836,CA,1 bds,4 ba,3781 sqft,5150 sqft,2016,48,Condo,Z479194,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/25645024_zpid/
"$1,253,916","6631 Pine Rd, Los Angeles, IL 94687",Los Angeles,94687,IL,6 bds,1 ba,1484 sqft,4177 sqft,1979,16,Townhouse,Z242742,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/96918265_zpid/
"$698,501","2483 Pine Rd, San Francisco, TX 12129",San Francisco,12129,TX,2 bds,4 ba,2136 sqft,1853 sqft,1972,103,Single Family,Z606662,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/40466935_zpid/
"$1,131,190","4624 Maple Dr, Los Angeles, NY 53443",Los Angeles,53443,NY,4 bds,2 ba,2213 sqft,1267 sqft,1963,46,Multi-Family,Z609345,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/74425309_zpid/
"$729,432","5196 Pine Rd, San Diego, TX 97974",San Diego,97974,TX,4 bds,4 ba,2716 sqft,3353 sqft,2008,65,Apartment,Z316039,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/23532178_zpid/
"$1,365,836","1070 Elm St, San Diego, NY 76487",San Diego,76487,NY,2 bds,3 ba,2978 sqft,3399 sqft,1961,42,Single Family,Z175378,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/60568226_zpid/
"$910,254","7455 Pine Rd, Fresno, FL 96969",Fresno,96969,FL,1 bds,4 ba,1701 sqft,3039 sqft,1955,6,Single Family,Z531411,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/45801613_zpid/
"$101,178","9766 Main St, San Francisco, FL 15800",San Francisco,15800,FL,6 bds,3 ba,1484 sqft,6821 sqft,2006,73,Single Family,Z244488,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/61428421_zpid/
"$699,524","7305 Oak Ave, Los Angeles, FL 68966",Los Angeles,68966,FL,5 bds,4 ba,2495 sqft,8665 sqft,2021,102,Multi-Family,Z208939,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/22116749_zpid/
"$516,185","2842 Maple Dr, Sacramento, NY 32713",Sacramento,32713,NY,6 bds,3 ba,2717 sqft,5323 sqft,2022,31,Condo,Z698026,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/61943484_zpid/
"$422,789","2577 Elm St, Fresno, FL 71252",Fresno,71252,FL,6 bds,3 ba,3026 sqft,8560 sqft,1971,107,Condo,Z554286,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/56979560_zpid/
"$1,093,528","8842 Elm St, San Diego, FL 14756",San Diego,14756,FL,2 bds,3 ba,1540 sqft,4802 sqft,1960,38,Multi-Family,Z355489,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/50041841_zpid/
"$742,610","6972 Maple Dr, Los Angeles, TX 93006",Los Angeles,93006,TX,3 bds,2 ba,2774 sqft,6268 sqft,1978,78,Townhouse,Z115892,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/25473546_zpid/
"$765,764","1767 Pine Rd, Sacramento, FL 54203",Sacramento,54203,FL,4 bds,2 ba,2851 sqft,9947 sqft,1988,109,Single Family,Z368752,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/84129033_zpid/
"$631,826","5417 Pine Rd, San Diego, FL 15937",San Diego,15937,FL,5 bds,2 ba,1168 sqft,2426 sqft,1952,36,Condo,Z296559,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/74981863_zpid/
"$992,311","3469 Main St, San Diego, IL 46465",San Diego,46465,IL,6 bds,2 ba,2507 sqft,9515 sqft,2008,27,Multi-Family,Z898093,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/83960873_zpid/
"$1,265,734","3423 Maple Dr, Fresno, TX 99071",Fresno,99071,TX,5 bds,3 ba,3752 sqft,5990 sqft,2023,45,Apartment,Z865455,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/54668712_zpid/
"$1,208,739","323 Elm St, Sacramento, CA 33180",Sacramento,33180,CA,4 bds,4 ba,1993 sqft,4801 sqft,2007,105,Apartment,Z975333,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/46899855_zpid/
"$503,321","5421 Pine Rd, San Francisco, CA 31860",San Francisco,31860,CA,2 bds,4 ba,3364 sqft,3901 sqft,2017,26,Apartment,Z554672,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/40087038_zpid/
"$1,460,786","7772 Maple Dr, San Francisco, TX 14091",San Francisco,14091,TX,2 bds,3 ba,728 sqft,9200 sqft,1953,81,Apartment,Z190577,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/70899243_zpid/
"$1,499,473","241 Elm St, Fresno, TX 46489",Fresno,46489,TX,5 bds,4 ba,1815 sqft,2687 sqft,1961,9,Condo,Z167283,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/19412296_zpid/
"$1,247,702","728 Oak Ave, Fresno, IL 14649",Fresno,14649,IL,1 bds,1 ba,1142 sqft,9094 sqft,1971,31,Apartment,Z708077,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/20109938_zpid/
"$104,351","289 Elm St, Fresno, FL 37362",Fresno,37362,FL,5 bds,4 ba,3663 sqft,8122 sqft,1989,68,Apartment,Z828424,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/31841438_zpid/
"$187,796","117 Pine Rd, Fresno, CA 49637",Fresno,49637,CA,4 bds,1 ba,2547 sqft,9437 sqft,2015,119,Single Family,Z637322,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/63681304_zpid/
"$309,482","4633 Maple Dr, Sacramento, TX 14794",Sacramento,14794,TX,4 bds,1 ba,2380 sqft,9666 sqft,1987,67,Condo,Z219966,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/12222232_zpid/
"$1,189,135","2604 Elm St, San Francisco, NY 72478",San Francisco,72478,NY,6 bds,2 ba,1036 sqft,1340 sqft,2017,9,Multi-Family,Z159136,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/19992778_zpid/
"$118,498","4383 Main St, Los Angeles, NY 98903",Los Angeles,98903,NY,3 bds,4 ba,771 sqft,6596 sqft,1990,67,Condo,Z529041,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/89477788_zpid/
"$971,671","429 Elm St, Sacramento, NY 97192",Sacramento,97192,NY,2 bds,2 ba,2734 sqft,1591 sqft,1990,108,Apartment,Z216690,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/47881641_zpid/
"$207,700","9699 Main St, Sacramento, FL 98581",Sacramento,98581,FL,3 bds,2 ba,2321 sqft,5966 sqft,1957,27,Townhouse,Z305882,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/65919114_zpid/
"$1,106,000","5552 Pine Rd, San Diego, TX 72949",San Diego,72949,TX,2 bds,4 ba,1892 sqft,9135 sqft,1960,20,Multi-Family,Z862833,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/28263884_zpid/
"$133,923","7827 Main St, San Francisco, IL 90870",San Francisco,90870,IL,6 bds,4 ba,1531 sqft,6926 sqft,1961,12,Condo,Z220160,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/45217508_zpid/
"$1,362,246","4557 Main St, Sacramento, FL 64643",Sacramento,64643,FL,1 bds,2 ba,1791 sqft,5764 sqft,1959,100,Townhouse,Z395651,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/86168377_zpid/
"$895,568","9167 Elm St, Sacramento, NY 35537",Sacramento,35537,NY,5 bds,1 ba,1051 sqft,8100 sqft,1966,49,Single Family,Z292242,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/37567720_zpid/
"$387,441","839 Pine Rd, San Francisco, CA 52843",San Francisco,52843,CA,4 bds,3 ba,3458 sqft,3731 sqft,2004,14,Townhouse,Z147032,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/52468725_zpid/
"$632,396","7492 Main St, Los Angeles, FL 41767",Los Angeles,41767,FL,5 bds,1 ba,2489 sqft,2406 sqft,1960,19,Apartment,Z900368,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/43668410_zpid/
"$892,897","6567 Pine Rd, Sacramento, TX 31183",Sacramento,31183,TX,3 bds,3 ba,877 sqft,7507 sqft,1980,83,Multi-Family,Z543801,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/12428735_zpid/
"$1,406,069","4151 Maple Dr, Sacramento, FL 93992",Sacramento,93992,FL,6 bds,2 ba,2951 sqft,9590 sqft,1996,1,Single Family,Z736089,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/38443175_zpid/
"$1,215,590","2859 Maple Dr, Sacramento, IL 79161",Sacramento,79161,IL,1 bds,3 ba,792 sqft,9053 sqft,1964,49,Multi-Family,Z838211,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/91673511_zpid/
"$944,158","1233 Pine Rd, Sacramento, FL 21071",Sacramento,21071,FL,2 bds,3 ba,1051 sqft,3048 sqft,2009,24,Condo,Z958865,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/49249119_zpid/
"$336,063","3206 Maple Dr, San Diego, TX 29957",San Diego,29957,TX,3 bds,2 ba,3548 sqft,7516 sqft,1972,20,Townhouse,Z718194,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/31326167_zpid/
"$603,958","5773 Elm St, Los Angeles, CA 16787",Los Angeles,16787,CA,3 bds,1 ba,3414 sqft,8605 sqft,1952,100,Single Family,Z525167,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/67073694_zpid/
"$130,251","2748 Pine Rd, San Francisco, NY 71717",San Francisco,71717,NY,2 bds,4 ba,3821 sqft,7525 sqft,2019,24,Townhouse,Z126633,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/13819608_zpid/
"$1,262,766","3197 Pine Rd, Sacramento, TX 63296",Sacramento,63296,TX,4 bds,3 ba,3424 sqft,3819 sqft,1977,90,Apartment,Z294341,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/63663724_zpid/
"$1,306,410","2944 Maple Dr, Los Angeles, CA 70574",Los Angeles,70574,CA,2 bds,2 ba,1204 sqft,4851 sqft,2003,23,Multi-Family,Z290878,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/64548916_zpid/
"$517,845","3864 Main St, Los Angeles, CA 85350",Los Angeles,85350,CA,6 bds,3 ba,1340 sqft,8639 sqft,1954,120,Apartment,Z510828,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/10894758_zpid/
"$288,812","4335 Oak Ave, San Diego, CA 27608",San Diego,27608,CA,5 bds,3 ba,3150 sqft,8665 sqft,1996,74,Single Family,Z837033,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/57326768_zpid/
"$996,105","7079 Maple Dr, San Francisco, FL 51061",San Francisco,51061,FL,1 bds,4 ba,939 sqft,5223 sqft,1982,55,Townhouse,Z943445,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/83859821_zpid/
"$837,572","8140 Pine Rd, Sacramento, IL 88532",Sacramento,88532,IL,2 bds,2 ba,2241 sqft,6036 sqft,1986,41,Townhouse,Z562450,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/85374061_zpid/
"$1,008,190","4042 Pine Rd, Sacramento, IL 96442",Sacramento,96442,IL,5 bds,4 ba,3179 sqft,4822 sqft,1976,18,Single Family,Z950246,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/44612646_zpid/
"$1,028,164","7484 Elm St, San Francisco, FL 36272",San Francisco,36272,FL,1 bds,2 ba,3647 sqft,2658 sqft,2008,61,Townhouse,Z174892,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/51880861_zpid/
"$533,002","1885 Pine Rd, San Francisco, TX 74937",San Francisco,74937,TX,6 bds,4 ba,3339 sqft,2091 sqft,1995,9,Townhouse,Z753104,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/14537860_zpid/
"$472,692","5560 Maple Dr, Sacramento, FL 41440",Sacramento,41440,FL,4 bds,1 ba,1255 sqft,5859 sqft,2018,26,Single Family,Z509319,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/99129072_zpid/
"$284,033","2963 Main St, Sacramento, NY 62542",Sacramento,62542,NY,5 bds,2 ba,2012 sqft,6508 sqft,2000,65,Townhouse,Z504374,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/70156128_zpid/
"$861,987","4870 Pine Rd, Sacramento, FL 46081",Sacramento,46081,FL,5 bds,4 ba,1899 sqft,8581 sqft,2012,5,Townhouse,Z313139,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/61729824_zpid/
"$1,431,603","4137 Elm St, San Francisco, CA 87215",San Francisco,87215,CA,6 bds,2 ba,2313 sqft,8668 sqft,1966,120,Single Family,Z179340,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/11871062_zpid/
"$1,383,766","8610 Pine Rd, Fresno, CA 54737",Fresno,54737,CA,3 bds,2 ba,2472 sqft,9961 sqft,1997,53,Townhouse,Z526886,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/27253344_zpid/
"$1,197,928","5971 Elm St, Los Angeles, FL 99142",Los Angeles,99142,FL,5 bds,1 ba,2717 sqft,3335 sqft,1985,96,Multi-Family,Z642976,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/89943080_zpid/
"$1,432,269","7417 Pine Rd, Los Angeles, FL 34395",Los Angeles,34395,FL,1 bds,4 ba,640 sqft,8485 sqft,1960,29,Single Family,Z189503,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/72251690_zpid/
"$1,123,182","7412 Maple Dr, Los Angeles, CA 79755",Los Angeles,79755,CA,5 bds,4 ba,2559 sqft,4137 sqft,1984,29,Apartment,Z909359,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/99474238_zpid/
"$1,496,721","3299 Oak Ave, Sacramento, IL 67956",Sacramento,67956,IL,2 bds,1 ba,1074 sqft,8697 sqft,1993,23,Condo,Z239057,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/14488154_zpid/
"$1,258,147","2427 Pine Rd, Sacramento, TX 87399",Sacramento,87399,TX,5 bds,3 ba,1146 sqft,9817 sqft,2006,115,Apartment,Z597566,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/15049315_zpid/
"$1,439,743","1220 Oak Ave, San Francisco, TX 23668",San Francisco,23668,TX,6 bds,1 ba,2400 sqft,3558 sqft,2003,30,Townhouse,Z592784,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/90824696_zpid/
"$1,395,131","151 Pine Rd, Los Angeles, NY 93832",Los Angeles,93832,NY,2 bds,2 ba,3201 sqft,5870 sqft,2022,1,Townhouse,Z921873,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/67717042_zpid/
"$207,246","714 Elm St, Fresno, CA 42083",Fresno,42083,CA,5 bds,2 ba,877 sqft,5619 sqft,1981,42,Condo,Z932612,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/46485910_zpid/
"$1,076,673","5956 Elm St, San Francisco, FL 58725",San Francisco,58725,FL,6 bds,1 ba,3795 sqft,1401 sqft,1977,90,Multi-Family,Z731262,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/71315659_zpid/
"$716,140","3031 Elm St, Fresno, IL 49310",Fresno,49310,IL,3 bds,2 ba,3940 sqft,7101 sqft,1950,58,Multi-Family,Z405765,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/81277085_zpid/
"$1,153,736","3977 Elm St, Fresno, FL 11392",Fresno,11392,FL,6 bds,2 ba,913 sqft,7685 sqft,2005,65,Condo,Z451193,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/67933714_zpid/
"$342,663","5826 Pine Rd, San Diego, NY 69770",San Diego,69770,NY,4 bds,4 ba,3499 sqft,8456 sqft,1985,86,Multi-Family,Z144764,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/31666337_zpid/
"$913,054","7138 Elm St, San Francisco, TX 99109",San Francisco,99109,TX,1 bds,1 ba,1445 sqft,6017 sqft,1972,62,Multi-Family,Z609570,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/92797778_zpid/
"$1,430,943","328 Elm St, San Diego, CA 39273",San Diego,39273,CA,2 bds,2 ba,838 sqft,8886 sqft,1974,33,Single Family,Z410333,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/87255026_zpid/
"$1,197,039","2826 Pine Rd, Los Angeles, TX 82851",Los Angeles,82851,TX,6 bds,2 ba,2680 sqft,9331 sqft,1951,99,Single Family,Z119654,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/81095781_zpid/
"$325,009","2295 Elm St, San Francisco, IL 94122",San Francisco,94122,IL,4 bds,4 ba,3812 sqft,4888 sqft,2021,84,Single Family,Z799512,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/59333431_zpid/
"$935,650","7982 Elm St, San Francisco, CA 37653",San Francisco,37653,CA,1 bds,3 ba,2725 sqft,8055 sqft,1996,16,Condo,Z836750,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/47666617_zpid/
"$1,106,308","630 Maple Dr, Fresno, FL 72704",Fresno,72704,FL,5 bds,3 ba,2527 sqft,8377 sqft,1973,32,Single Family,Z692232,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/47652335_zpid/
"$225,216","5821 Oak Ave, San Francisco, NY 75563",San Francisco,75563,NY,1 bds,3 ba,1767 sqft,7923 sqft,1988,34,Townhouse,Z304785,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/66697338_zpid/
"$640,648","7401 Elm St, San Diego, CA 51904",San Diego,51904,CA,1 bds,4 ba,3603 sqft,7329 sqft,2008,7,Single Family,Z895430,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/51966910_zpid/
"$708,703","4669 Main St, Sacramento, IL 34748",Sacramento,34748,IL,3 bds,2 ba,2087 sqft,6203 sqft,2023,108,Townhouse,Z538777,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/40351647_zpid/
"$957,576","9739 Main St, San Francisco, CA 12301",San Francisco,12301,CA,1 bds,3 ba,3449 sqft,1752 sqft,1968,78,Townhouse,Z932859,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/49024454_zpid/
"$999,232","3635 Pine Rd, San Diego, FL 42128",San Diego,42128,FL,4 bds,2 ba,677 sqft,2720 sqft,1963,51,Apartment,Z384962,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/54987096_zpid/
"$1,048,735","289 Main St, San Francisco, NY 52335",San Francisco,52335,NY,3 bds,2 ba,2976 sqft,3492 sqft,2005,107,Multi-Family,Z773098,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/74543681_zpid/
"$462,296","8527 Maple Dr, San Diego, CA 39144",San Diego,39144,CA,6 bds,3 ba,1597 sqft,2002 sqft,1994,79,Multi-Family,Z450639,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/75289987_zpid/
"$1,177,290","2261 Maple Dr, San Francisco, IL 77910",San Francisco,77910,IL,1 bds,3 ba,1465 sqft,2488 sqft,2023,77,Condo,Z395788,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/79440493_zpid/
"$742,621","5550 Oak Ave, San Diego, TX 89949",San Diego,89949,TX,2 bds,1 ba,1787 sqft,3019 sqft,1988,18,Condo,Z625527,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/39639877_zpid/
